global_object_id,field_id,mean_ra,mean_dcl,sigma_ra,sigma_dcl,n_epochs,flux_u,sigma_flux_u,flux_v,sigma_flux_v,flux_g,sigma_flux_g,flux_r,sigma_flux_r,flux_i,sigma_flux_i,flux_z,sigma_flux_z
201728,1,2.29203341887705,-2.07146469,0.0019488311,0.0019739515,3,5.1693401,0.28315377,5.1693401,0.28315377,49.237701,0.69725734,136.62892,1.3833866,201.11993,2.2873056,248.29962,4.3360796
201792,1,2.46533111369243,-2.00153938,0.0013976389,0.001406868,3,8.6332979,0.35666826,8.6332979,0.35666826,83.655037,1.1563878,259.54227,2.5695736,413.78497,4.6346488,540.91931,9.0897827
202624,1,1.31653960204721,-1.9611179,0.0033059069,0.0032871137,3,2.9988799,0.21642718,2.9988799,0.21642718,22.69553,0.42376608,53.758511,0.89465231,74.753845,1.0034937,90.629875,1.3606235
139008,1,0.385236245783028,-1.21540659,0.0014836203,0.0014036524,3,82.218903,2.4245365,82.218903,2.4245365,317.31668,6.0070081,514.92706,13.059329,611.6889,11.64056,663.43738,9.0082779
139072,1,0.694932180051407,-1.12206572,0.0010000803,9.3477656E-4,3,32.340118,1.0691861,32.340118,1.0691861,355.45746,6.692595,965.46948,24.358574,1527.3997,28.713732,2026.8641,26.75242
139392,1,1.20370686549998,-2.10774342,0.0013201932,0.001217967,3,156.29425,2.0740595,156.29425,2.0740595,431.9111,8.2146778,594.49536,9.930727,681.34998,15.595117,696.55896,9.237112
139456,1,1.20350539550879,-1.93332783,5.93059E-4,5.5131514E-4,3,665.43542,7.5997849,665.43542,7.5997849,2082.5857,39.511032,2791.9429,46.502247,3084.0906,2.6837249,3123.4099,39.937393
139520,1,1.51815609250048,-2.00322167,0.0021408582,0.0020058425,3,43.768169,0.7826401,43.768169,0.7826401,165.76654,3.1696718,271.00705,4.5503931,337.71704,7.7505407,375.12405,5.224515
139584,1,1.51581974281285,-2.09993378,0.0033631893,0.0031174954,3,3.753808,0.36233667,3.753808,0.36233667,41.45826,0.81937027,129.18405,2.197866,212.5033,4.8946738,291.90665,4.2131133
139648,1,1.51537657315683,-2.04305855,0.0049100239,0.0045731752,3,25.088728,0.579732,25.088728,0.579732,56.2612,1.097753,73.607201,1.2819501,84.103867,1.9828082,88.542732,1.9409428
139712,1,1.51461121768678,-1.98710552,0.0076110666,0.0072814673,3,26.72802,0.57208633,26.72802,0.57208633,37.606518,0.74716717,40.777206,0.75355232,49.804489,1.2228028,50.551029,1.6178412
139904,1,2.27765239602722,-1.1928245368,0.065045737,0.051254041,3,1245.1749,13.226955,1245.1749,13.226955,4588.8271,57.167847,8524.1406,4.2174201,10199.21,4.2267904,10708.74,274.00931
139968,1,2.1031060804217,-1.163921529,0.0028102505,0.0027016841,3,5.1768389,0.3820186,5.1768389,0.3820186,52.334961,0.69976521,155.52779,2.1013923,234.86986,4.218996,288.94629,7.6400461
140224,1,0.972965672642153,-1.170505696,0.0017734064,0.001602362,3,78.242432,1.8220801,78.242432,1.8220801,252.80077,3.2125955,378.52084,10.307975,429.06152,8.320343,441.2377,7.2298813
140288,1,0.966359295542498,-1.1841146292,0.004800451,0.0043124971,3,3.9592991,0.3967371,3.9592991,0.3967371,31.740265,0.45370924,77.252388,2.1356068,105.72086,2.1157873,123.75008,2.5356467
140352,1,1.13111680152426,-1.222402745,0.0072459457,0.0064503048,3,14.190937,0.54541439,14.190937,0.54541439,32.463993,0.46126482,45.890434,1.2917935,50.191517,1.0785353,53.279648,1.671986
140416,1,0.0212388249570035,-1.69610897,0.0012469823,0.0011462375,3,79.867912,2.6597908,79.867912,2.6597908,392.25375,7.5311542,735.63025,22.33223,951.4118,17.333725,1060.3665,22.414349
140544,1,1.28439376103991,-1.154717618,7.0613739E-4,6.4710691E-4,3,331.86749,4.7789488,331.86749,4.7789488,1315.1227,16.671518,2162.6296,44.258488,2501.3647,34.165531,2696.2485,39.399158
140608,1,1.29305463889446,-1.257348237,9.8986353E-4,9.3165808E-4,3,103.0577,1.6613015,103.0577,1.6613015,545.33954,6.936254,1034.1149,21.18194,1294.5959,17.763857,1494.3691,22.102283
141056,1,0.475309118172006,-1.59162826,0.074858598,0.068624057,3,292.85846,10.737705,292.85846,10.737705,1075.1848,14.185483,1150.2908,1.5860054,1906.4141,27.166292,2048.6521,33.397892
141120,1,0.635393897976591,-1.67597694,0.0014648832,0.0013632618,3,14.965087,0.68535107,14.965087,0.68535107,156.93556,2.107043,453.3587,13.568946,630.44586,9.0277128,776.06757,12.825484
141184,1,0.958584649792327,-1.62931079,0.0017037673,0.0015509297,3,37.657269,1.0823931,37.657269,1.0823931,194.81604,4.7398686,379.31778,7.905694,515.77087,11.26985,588.35437,7.6198354
141248,1,1.10602050727264,-1.51335735,0.073495172,0.074395441,3,2156.1653,53.98579,2156.1653,53.98579,6429.8906,4.3690205,9153.8682,6.6122298,10006.86,10.510943,10034.48,124.74521
141312,1,1.10634280029433,-1.51640815,0.0022156194,0.0020452363,3,11.776707,0.54759341,11.776707,0.54759341,94.538864,2.3280947,236.31543,4.9430504,331.70694,7.2770104,403.14236,5.438961
141376,1,0.802205931515161,-1.57265014,0.0038121843,0.0034806964,3,23.663361,0.74970376,23.663361,0.74970376,63.078667,1.5538557,94.485153,2.0010169,111.91479,2.498322,117.24568,2.0993168
141440,1,0.962129524606029,-1.55712528,0.024054641,0.01341864,3,4.9596162,0.35922724,4.9596162,0.35922724,17.032732,0.45003375,38.040115,0.84886491,57.839798,1.3486216,69.793938,1.64191
323584,1,0.445459397178697,-1.9172031,0.0011194795,0.0011197757,3,34.836494,0.70404381,34.836494,0.70404381,280.1293,6.5035233,679.82446,13.763413,946.64008,22.452734,1151.6956,29.498987
