global_object_id,field_id,mean_ra,mean_dcl,sigma_ra,sigma_dcl,n_epochs,flux_u,sigma_flux_u,flux_v,sigma_flux_v,flux_g,sigma_flux_g,flux_r,sigma_flux_r,flux_i,sigma_flux_i,flux_z,sigma_flux_z
493632,1,0.06401939868514,-1.48700351,0.0029467468,0.0032398794,3,19.358675,0.51606095,19.358675,0.51606095,71.769882,1.4870106,119.50426,2.2659199,138.4175,2.5108912,152.12648,2.7811706
493696,1,0.0621261007251073,-1.57511157,0.0041762874,0.0044932105,3,2.66904,0.2786521,2.66904,0.2786521,20.208527,0.44320926,64.714859,1.2496047,102.35504,1.8682714,130.10072,2.4475203
61760,1,1.93186293996504,-0.90147704,0.0027968057,0.0028321957,3,23.684204,0.82546729,23.684204,0.82546729,79.999046,1.4525788,130.23178,3.4634643,154.97426,2.0531805,165.99667,2.4951315
61888,1,1.72537201212618,-1.43955535,0.0042919777,0.0040138736,3,41.889389,1.1880683,41.889389,1.1880683,51.053005,1.1129855,36.605015,0.6468603,28.270678,0.57062215,21.370823,1.0093485
62016,1,1.41273553261192,-1.45290679,0.0041946592,0.0040171249,3,1.094076,0.24214484,1.094076,0.24214484,10.868587,0.26939711,37.314606,0.59365541,64.905029,0.94674772,85.988777,1.991771
62080,1,1.41487046591219,-1.32299917,0.0026508262,0.0025361183,3,3.5282791,0.2922132,3.5282791,0.2922132,27.15036,0.59682715,90.825424,1.3705319,220.88924,3.0504255,360.28955,7.1718225
62144,1,2.51278443932758,-0.83053703,0.0039096228,0.0039413408,3,13.893577,0.46423221,13.893577,0.46423221,48.956661,0.94540215,74.777817,1.2819122,85.368561,1.2958685,91.476295,1.9766204
123456,1,2.20264536220509,-2.08971707,0.0049105287,0.0045374408,3,5.0569482,0.3768836,5.0569482,0.3768836,31.532484,0.56087494,72.540932,1.0939138,100.61096,2.6664677,120.25345,2.242502
123584,1,1.13587022826595,-1.56849975,0.0050163865,0.0046359203,3,17.491619,0.60794979,17.491619,0.60794979,47.41341,1.1767336,66.872643,1.4342244,74.214157,1.6950419,78.171867,1.7008868
62400,1,2.07539134633249,-0.87278098,0.0063842172,0.0066076969,3,0.844751,0.32817125,0.844751,0.32817125,11.214857,0.27131262,35.059315,0.82585847,51.121643,0.90714377,65.228149,1.3713461
185216,1,1.26046565503306,-0.8423273,0.0022403817,0.0021289978,3,64.475861,1.9268574,64.475861,1.9268574,143.96162,2.9095595,204.39058,2.7813103,228.71597,3.9672544,233.69156,6.262857
62464,1,0.460887785242793,-1.42184179,7.1112759E-4,6.7009748E-4,3,162.72116,3.2499065,162.72116,3.2499065,574.60718,7.918324,917.11993,14.259294,1072.1692,9.565547,1124.5907,22.828707
185280,1,1.26340628068469,-0.89480705,0.0035965843,0.0035260343,3,18.211941,0.72902006,18.211941,0.72902006,56.051197,1.1554511,90.953896,1.2641922,113.14831,1.9918936,125.75699,3.4949014
62656,1,0.00331287636983768,-1.37551801,0.0027920438,0.0024879763,3,15.280617,0.41461861,15.280617,0.41461861,53.643936,0.99356908,88.837204,1.5516356,104.86459,1.4631506,114.25713,2.0024564
62720,1,1.89693749920835,-1.31053179,0.0026363963,0.0021660135,3,20.101299,0.55860943,20.101299,0.55860943,64.935814,1.0691984,100.44678,1.5029457,124.83041,2.4178936,122.05367,2.2640548
308544,1,0.806999614732408,-0.83789272,0.0058523593,0.0066173691,3,10.443614,0.43017566,10.443614,0.43017566,25.801254,0.83039582,36.338627,0.55177987,39.099754,0.75536025,39.36441,1.1785645
308608,1,0.298063796173945,-1.79661385,4.2484398E-4,4.3514848E-4,3,310.237,4.6722341,310.237,4.6722341,1669.8483,34.643059,2925.0769,46.172543,3445.4912,2.4692938,3709.4578,44.465073
308672,1,2.44684111613472,-1.87698856,0.0026915455,0.0026743403,3,2.534946,0.22130965,2.534946,0.22130965,23.404364,0.3622252,75.753189,0.99239218,122.48577,1.8767078,159.74687,3.3484917
308800,1,2.47379044115005,-2.00381485,0.0065702111,0.0059830905,3,13.250863,0.49305207,13.250863,0.49305207,32.351917,0.35549024,43.63496,0.66373283,47.660759,0.67128909,52.427715,1.707818
308864,1,2.47600604821292,-1.64521045,0.0059812069,0.0053767278,3,2.790832,0.30668968,2.790832,0.30668968,16.97579,0.52030039,47.113316,1.3012618,64.262413,1.3384123,80.190056,1.7624737
308928,1,2.47358899796078,-1.089101014,0.0017806168,0.0015055885,3,34.072693,0.71690571,34.072693,0.71690571,185.1329,2.8691247,345.0296,4.9147911,461.53571,6.5223093,538.78522,14.331683
308992,1,2.48088024438129,-1.156837636,0.0040366999,0.0034995691,3,15.319583,0.4837029,15.319583,0.4837029,84.484848,1.3295909,194.69879,2.7962322,285.22519,4.0557356,401.33032,10.730752
309056,1,2.47592553526181,-1.64523811,0.0052149598,0.0047425576,3,2.3086619,0.21695979,2.3086619,0.21695979,18.322924,0.29919919,45.63559,0.82508141,63.46405,0.79035878,78.584984,1.7819594
309120,1,0.642523984485296,-1.106130776,0.0021115199,0.0021764503,3,31.59355,0.788831,31.59355,0.788831,118.28281,2.1056271,204.02312,3.4222503,233.63379,3.9659753,246.73686,3.7222333
309184,1,0.497263370384643,-1.21944254,0.0052804458,0.0055456525,3,3.9109001,0.28562668,3.9109001,0.28562668,30.0298,0.5622893,83.630089,1.4246243,120.95528,2.0846503,160.53142,2.5741327
309248,1,0.766112329315615,-1.15105074,0.00126841,0.0013694108,3,79.503464,1.3458804,79.503464,1.3458804,245.78185,3.4685442,379.97745,6.9680066,429.45081,7.2698917,459.58466,7.0130987
309312,1,0.899167163946098,-1.13802641,0.065693088,0.06087137,3,3797.7146,53.643307,3797.7146,53.643307,16557.98,3.9837477,26502.689,5.7238255,32338.301,7.3897901,14641.5,11.704511
309376,1,2.47902726722141,-1.84246842,0.0040046163,0.0039023559,3,1.551914,0.20267525,1.551914,0.20267525,11.619749,0.20746204,43.608826,0.5972172,111.42582,1.7120175,181.61916,3.76932
309440,1,1.86656404200408,-2.2448255,0.0017284678,0.0017102269,3,5.2542772,0.26414979,5.2542772,0.26414979,48.088619,0.70878786,169.08463,2.2588909,365.19003,5.9729443,564.62891,7.5943041
309568,1,0.374520974381234,-1.9453117,0.0021748515,0.0021472119,3,65.515579,1.1259255,65.515579,1.1259255,144.0356,3.3565552,197.76659,4.0267949,211.63365,5.0515361,222.4239,5.8472533
309632,1,2.57522314418229,-0.81978339,8.0297107E-4,8.1439392E-4,3,160.65741,2.4691658,160.65741,2.4691658,692.69574,12.796873,1159.8246,19.122797,1396.1304,20.027975,1555.8529,26.15625
309824,1,2.64716867571846,-0.93612117,0.0028004223,0.0027471927,3,46.107441,0.89103734,46.107441,0.89103734,109.12757,2.046818,137.3974,2.3061073,153.01004,2.2540367,150.87537,2.8919857
309888,1,2.6949442943753,-0.83347053,0.0024884541,0.0025393546,3,30.926704,0.6599825,30.926704,0.6599825,104.64178,1.96494,155.61734,2.60309,182.89012,2.6769371,194.56244,3.5733662
309952,1,2.72100728007859,-0.97478025,4.7693049E-4,4.5681169E-4,3,398.51718,5.8471537,398.51718,5.8471537,1996.2521,36.819073,3522.7065,58.010544,4101.8037,2.8780823,4746.8862,79.324066
310016,1,2.74437131299317,-0.96968095,8.8073552E-4,8.4417209E-4,3,308.21259,4.5727935,308.21259,4.5727935,845.16858,15.604049,1135.0284,18.715605,1251.765,17.963877,1270.1514,21.402435
310080,1,2.76024313873244,-1.00179498,0.0023549106,0.0022376818,3,50.02354,0.95025617,50.02354,0.95025617,130.06284,2.4319241,178.33684,2.9766123,205.23387,2.9986794,213.69736,3.8944423
310144,1,2.77152218840543,-0.96000498,0.0012885372,0.0012394724,3,39.084213,0.77735472,39.084213,0.77735472,258.73901,4.7990479,523.50391,8.6532259,662.90405,9.5420027,754.62524,12.837835
310208,1,2.78473526422772,-0.91364784,0.057371888,0.050107211,3,1013.842,14.521129,1013.842,14.521129,3044.1836,56.129044,2587.3086,2.0325832,4667.0591,3.0092375,5015.6616,83.780922
310272,1,2.79383933854021,-0.89162273,9.5682527E-4,9.5024088E-4,3,223.32825,3.3716891,223.32825,3.3716891,617.28528,11.406867,875.52966,14.444784,1000.7725,14.372005,1049.7917,17.727411
310336,1,2.84044652773504,-0.95815962,4.6920005E-4,4.5557079E-4,3,81.767075,1.3710058,81.767075,1.3710058,994.30981,18.352257,3463.7915,57.037514,2017.5618,2.3441842,9775.1348,163.10654
310400,1,2.84850318322943,-0.97048681,0.0023655777,0.002283213,3,33.496208,0.70591146,33.496208,0.70591146,111.22047,2.0824251,173.28531,2.8942134,202.64015,2.9644761,216.71642,3.9400012
310464,1,2.59447833639856,-1.00287359,0.0042232587,0.0039749336,3,2.191674,0.33749294,2.191674,0.33749294,22.067951,0.46491626,73.765457,1.2664083,192.99469,2.8252759,311.86636,5.4998212
310528,1,2.63347233457609,-0.93446464,0.0039730524,0.003802412,3,9.2521782,0.41227224,9.2521782,0.41227224,44.745087,0.86862159,83.565651,1.4265175,106.47507,1.5919349,119.1874,2.4004295
310592,1,2.6793950832807,-0.92579479,0.0044930498,0.004382953,3,5.2351589,0.36743408,5.2351589,0.36743408,32.351475,0.64557821,66.068474,1.1424036,88.536438,1.3402779,100.11535,2.1076701
310656,1,2.68958685968876,-0.86083049,0.003934321,0.0039777658,3,12.435595,0.45261961,12.435595,0.45261961,47.096294,0.91171682,75.690933,1.297103,90.806274,1.3703967,100.16292,2.0984013
310720,1,2.70529706988368,-0.99092214,0.0059712166,0.0058478597,3,5.8778129,0.3452239,5.8778129,0.3452239,25.4849,0.51921254,45.056107,0.80107427,56.50354,0.89538974,62.356194,1.5749282
310784,1,2.78360717164702,-0.9367897,0.0020649561,0.0020191912,3,16.975248,0.50854015,16.975248,0.50854015,110.62301,2.074528,216.09921,3.5970757,270.95508,3.9357271,308.01517,5.4258952
310848,1,2.78691050760738,-0.81914062,0.0016794024,0.0016796924,3,16.006086,0.4903709,16.006086,0.4903709,125.42758,2.3465452,293.50592,4.8679237,396.23788,5.7233567,484.77069,8.3342018
310912,1,2.80048594531351,-0.96903627,0.0060110856,0.0055874409,3,4.475935,0.36518764,4.475935,0.36518764,24.883995,0.5134002,44.703857,0.79845464,55.691303,0.8839373,64.328674,1.5898131
310976,1,2.79947872936714,-0.89476318,0.003303047,0.0032846467,3,13.302499,0.46060759,13.302499,0.46060759,59.192314,1.1317867,102.66694,1.7340479,125.28214,1.8590572,136.61653,2.6496038
311040,1,2.81196654538344,-0.94311254,0.0032089723,0.0030884331,3,3.5037749,0.35179114,3.5037749,0.35179114,38.321491,0.74842942,107.74272,1.8196743,161.20558,2.37082,208.22392,3.7967141
311104,1,2.83142312718516,-0.88400192,0.0020138735,0.0019953875,3,11.663894,0.44114894,11.663894,0.44114894,98.061523,1.8439831,220.22165,3.6641591,296.21994,4.2975883,344.58191,6.0202742
311232,1,0.424310810515498,-1.75526062,0.40126961,0.40051907,3,8847.3721,8.5150337,8847.3721,8.5150337,67013.68,10.062762,91422.594,11.199114,100556.6,16.828674,68581.641,23.423199
311296,1,1.40065062977608,-1.05130689,0.0038862831,0.0039826743,3,12.728935,0.41495863,12.728935,0.41495863,29.298294,0.41821754,44.840649,0.58636558,51.309315,0.75577372,54.010284,1.1115737
311360,1,1.81411558996241,-1.82701222,7.148906E-4,6.6148606E-4,3,413.12906,6.0378065,413.12906,6.0378065,1135.0618,18.487396,1632.9103,25.748493,1756.7367,18.433636,1842.6846,18.6157
311424,1,0.926116515763342,-2.10761562,7.6380267E-4,7.6111796E-4,3,33.514645,0.93897372,33.514645,0.93897372,315.6936,5.505486,858.58777,17.039732,1274.3051,14.345181,1566.8767,21.777155
246912,1,0.248757367409919,-0.82076282,0.00277628,0.002796829,3,45.03244,0.88080603,45.03244,0.88080603,139.84708,2.4301355,117.15382,1.1965798,106.3361,2.1348474,98.266663,2.6013982
247296,1,0.154495085087497,-1.96472851,0.0047115022,0.0048020585,3,11.045176,0.48946288,11.045176,0.48946288,26.626112,0.38556072,35.448757,0.52936351,37.208118,0.47481215,36.339771,1.0501317
247424,1,0.15554243690081,-1.84468857,0.0042332122,0.0043178047,3,0.75016499,0.21547033,0.75016499,0.21547033,11.871175,0.20236142,41.308693,0.60661894,158.33167,1.6908014,322.86032,6.9251018
248000,1,1.39831409247505,-0.89384097,0.0014394082,0.0014022386,3,99.926979,2.905786,99.926979,2.905786,308.18698,6.1929302,468.45282,6.3267069,575.24261,9.9043894,612.87268,16.112392
248128,1,2.03466516722367,-1.47606677,9.5978263E-4,9.7676471E-4,3,40.915596,1.1722765,40.915596,1.1722765,247.08253,4.0278072,503.60263,6.0362663,640.31049,8.5302,732.32098,11.279495
248320,1,1.4000865298819,-0.85979099,0.006700071,0.0064231604,3,30.041561,0.98408896,30.041561,0.98408896,33.830284,0.71473694,40.107456,0.606538,38.220928,0.73033512,34.780384,1.2982383
248512,1,0.158080275340968,-1.82905022,0.0041818856,0.0043113567,3,13.783261,0.40895933,13.783261,0.40895933,33.705051,0.72605062,42.968304,0.72207814,46.416206,0.75576788,49.162914,0.99552917
248640,1,1.85778231431711,-0.85532493,0.0014145203,0.0013926207,3,90.321152,1.8340474,90.321152,1.8340474,278.05466,6.3949027,427.72302,7.2276149,479.04471,6.6363559,499.46747,6.272336
248704,1,0.307530312776023,-1.48914165,0.0025781246,0.0027096942,3,31.773439,0.66207469,31.773439,0.66207469,80.129837,1.3339726,107.89609,1.7652066,119.65874,1.7769811,124.42245,2.8873048
248896,1,0.621536530931985,-1.45222301,0.00101726,0.0010587939,3,146.45479,2.2190685,146.45479,2.2190685,373.50894,6.0948424,516.63879,8.3025436,562.56354,8.0990915,581.4314,12.588293
248960,1,0.469105547045155,-1.4904148,0.0011425723,0.0011845864,3,20.890848,0.50648755,20.890848,0.50648755,185.76059,3.0476193,472.53098,7.5973716,682.43256,9.8143034,863.62091,18.593687
249216,1,0.792014342720503,-1.38595407,0.002127565,0.0021746897,3,2.6667981,0.25166348,2.6667981,0.25166348,34.377708,2.6056337,135.0977,18.77482,323.59274,32.183865,534.92419,49.619617
249280,1,0.0548751536632205,-1.36013334,0.0047156475,0.0052490467,3,6.967236,0.35945758,6.967236,0.35945758,32.34341,0.6288209,56.707932,1.026489,71.836777,1.2206173,86.302429,1.8461374
249344,1,1.92775396525716,-1.45820541,0.0039257454,0.0040373956,3,15.449059,0.51772904,15.449059,0.51772904,40.162121,0.68644398,42.463169,0.56236976,41.043026,0.61945575,35.797348,1.1802666
249600,1,1.9284388077761,-1.42794912,9.5205288E-4,9.5962756E-4,3,24.65427,0.75624943,24.65427,0.75624943,215.30817,3.5126879,568.07721,6.8036656,804.64001,10.705731,979.87585,15.015364
249728,1,0.380281483059723,-1.38414018,0.0023846962,0.0025499542,3,13.5378,0.49240357,13.5378,0.49240357,74.574402,1.4005466,154.66292,2.70665,189.15736,3.053524,218.34874,3.5274739
249856,1,0.213791699659779,-1.288409409,0.0025137819,0.0027973056,3,9.5459518,0.40115961,9.5459518,0.40115961,62.646378,1.0674627,161.4511,2.7870295,235.11658,4.7912745,294.84045,3.3159883
123968,1,1.08052132664247,-2.02916256,0.064722098,0.05658133,3,2570.3188,63.702061,2570.3188,63.702061,6967.1572,2.5801404,8533.1855,3.2279234,8903.3105,3.9142017,8835.0107,84.349182
124032,1,1.73230076265327,-1.57730693,0.073286436,0.073336877,3,378.737,5.3713007,378.737,5.3713007,1820.9788,33.555676,3208.8662,4.8074703,3824.1458,59.427158,4324.2881,74.146729
124096,1,1.73761810167573,-1.58042926,0.073303618,0.073351398,3,70.69986,1.1727747,70.69986,1.1727747,237.48227,4.3963795,357.0015,4.975925,409.70947,6.4181733,444.92603,7.8945999
124160,1,1.88457064023212,-1.60134143,0.0032723986,0.0031112328,3,29.45553,0.63605958,29.45553,0.63605958,83.936668,1.5725467,121.6945,1.7332402,142.06294,2.2742078,146.47443,2.9400957
124224,1,1.73745691496202,-1.71943012,0.0073875594,0.0069105192,3,14.71154,0.44365287,14.71154,0.44365287,33.453228,0.65257955,40.027878,0.6359967,43.512943,0.80545247,44.377041,1.4929066
124416,1,1.96779527504513,-1.63252563,0.0044518076,0.0041584736,3,7.5258951,0.36696103,7.5258951,0.36696103,40.052399,0.77235878,79.621841,1.1618133,106.31657,1.7280567,122.64473,2.5725052
124608,1,1.72170634108389,-1.62388248,0.00774793,0.0069212187,3,1.085078,0.36465421,1.085078,0.36465421,11.463126,0.26878607,39.06736,0.62334269,86.056267,1.4234273,135.43777,2.7658205
124800,1,1.7429354406982,-1.093183694,0.064200453,0.0607966,3,1542.2245,24.806345,1542.2245,24.806345,6773.3677,2.7021303,12253.31,3.7553141,15137.73,4.7508755,16400.67,233.26823
124864,1,2.02386930246501,-1.57345027,0.0790319,0.07933645,3,1355.9238,26.796856,1355.9238,26.796856,4557.7812,2.2036912,6632.4561,2.866848,7601.2056,3.8620403,7987.4868,135.54718
124928,1,0.58495955620469,-0.96622293,0.0098039256,0.01080335,3,5.6766181,0.42339972,5.6766181,0.42339972,21.044352,0.52836597,59.019733,1.0476576,70.780533,1.4450278,100.15259,1.9593836
124992,1,0.741781390534048,-0.80400676,0.0082709128,0.0081243459,3,4.7211342,0.40420189,4.7211342,0.40420189,21.104082,0.5295226,41.681396,0.7661252,51.591187,1.0835114,63.592075,1.4897473
125120,1,2.05251057873799,-1.0395519,0.0011789395,0.0011756553,3,108.61951,1.4061027,108.61951,1.4061027,350.78152,5.1465774,529.32098,10.573022,620.28223,5.9272332,643.50043,11.270072
125184,1,2.35584180876964,-0.90347785,7.4348779E-4,7.2280766E-4,3,101.29853,1.3258647,101.29853,1.3258647,619.97113,9.0502367,1264.259,25.209463,1694.7892,16.073254,2004.3633,34.554619
125248,1,2.03055635332727,-1.6021387,0.003698647,0.0034665449,3,2.8643129,0.30967215,2.8643129,0.30967215,33.176235,0.8962329,104.11404,1.4418805,161.33113,2.5855334,207.97441,3.9004517
125312,1,1.22900460294088,-2.03587261,0.0090641417,0.009488415,3,13.845139,0.49638698,13.845139,0.49638698,36.718605,0.72952771,63.632698,1.1163238,91.829193,2.1547821,95.588753,2.0189047
125632,1,0.0785615760863855,-1.64458865,0.0031047503,0.0028776871,3,37.00473,1.3004044,37.00473,1.3004044,103.72038,2.01281,154.10152,4.6991363,178.69843,3.3091002,187.34096,4.2769423
125760,1,0.392124686230731,-1.72021881,0.0026858349,0.0027038588,3,33.31366,1.3328737,33.31366,1.3328737,180.26453,2.4132705,398.80902,11.937664,575.74945,8.2458982,760.50165,12.572254
125824,1,0.538110372523964,-1.57914943,0.074857011,0.068622403,3,307.86771,11.282616,307.86771,11.282616,1426.1295,18.802593,1128.1162,1.5793217,3056.5801,43.521767,3208.1865,52.155441
125888,1,0.39115786076949,-1.61273784,0.0029315932,0.0028102277,3,5.2650862,0.42482114,5.2650862,0.42482114,53.205261,0.76359153,152.08167,4.5860944,234.698,3.4720757,287.49579,5.0988564
126784,1,0.626209364316816,-1.05655019,5.3363864E-4,5.0247397E-4,3,157.78215,2.7592113,157.78215,2.7592113,1057.6503,19.970657,2110.6653,32.445488,2716.5454,40.721607,3084.6899,33.876911
185856,1,2.4244437478699,-1.04556005,0.0017601853,0.0017388214,3,5.3094692,0.35786375,5.3094692,0.35786375,68.981491,1.0477346,252.71729,5.0649304,685.58936,6.5530462,1204.3712,20.860054
185920,1,1.40069088625164,-1.05128591,0.0046699694,0.0046438253,3,12.800771,0.43895337,12.800771,0.43895337,29.864025,0.41361833,44.600315,0.66946644,51.160591,0.78331184,54.298424,1.6028215
185984,1,1.58087691430706,-0.84314555,0.0096784867,0.0084524825,3,2.7010429,2.5643218,2.7010429,2.5643218,13.07215,17.550121,37.064575,27.160398,54.852852,32.316505,74.273254,26.290667
186048,1,1.90293970755167,-0.81447429,7.2561926E-4,7.1816641E-4,3,224.9791,4.3075848,224.9791,4.3075848,881.62469,20.22204,1518.3517,25.566319,1817.2092,25.020056,1955.3113,23.493177
186112,1,1.90060317025064,-0.80846805,0.0016568574,0.0016425013,3,8.5511494,0.39263496,8.5511494,0.39263496,90.539757,2.0987065,311.70468,5.2767692,874.53748,12.068749,1539.8976,18.559568
186176,1,2.4273441974517,-1.05088728,0.0024979073,0.0024336637,3,7.190783,0.37642828,7.190783,0.37642828,59.37986,0.90933329,148.1185,2.9831879,206.3381,2.0347743,253.92143,4.6813893
186240,1,2.42770666654321,-0.90546245,0.01062557,0.0090709142,3,6.7227511,0.3238433,6.7227511,0.3238433,30.52112,0.49699825,55.60078,1.1451637,90.873306,0.97111869,131.82483,2.6895621
186752,1,1.58675819241222,-0.8982336,0.0034502812,0.003441717,3,10.061168,0.87947446,10.061168,0.87947446,53.080498,1.2451311,96.174316,1.6572745,117.55772,1.6798112,86.991364,1.5447245
187200,1,2.13928011516661,-1.2878229,0.0066288826,0.0062528914,3,7.5544591,0.39953244,7.5544591,0.39953244,26.177876,0.38231546,46.597893,0.69523382,62.969601,1.2054555,69.340973,2.2964852
187264,1,2.28252656539367,-1.274760423,0.0032739697,0.0030452132,3,9.0738993,0.41438335,9.0738993,0.41438335,55.22945,0.73501778,117.22668,1.5995271,156.47795,2.8354223,178.92961,4.8801975
187328,1,2.28921364305784,-1.152163678,0.008257091,0.0077112652,3,15.837674,0.45742136,15.837674,0.45742136,31.319002,0.44472614,42.480461,0.63778716,55.986889,1.0867113,58.636612,2.103986
187776,1,2.48845342014027,-0.96032541,0.0024146575,0.0023776097,3,3.794975,0.34699541,3.794975,0.34699541,45.653843,0.83283001,141.29274,2.6188061,211.83875,2.820653,265.64655,4.9562678
187904,1,2.51278443932758,-0.83054847,0.003789752,0.0037109265,3,14.551171,0.50376999,14.551171,0.50376999,49.895027,1.0402015,76.078964,1.2993227,87.166962,1.5327835,91.601334,2.1894736
62784,1,2.17819360039303,-1.32343786,0.0013912056,0.0012406198,3,32.901928,0.79590869,32.901928,0.79590869,145.8754,2.3562701,252.71803,3.7117827,325.61551,6.1953063,353.02783,5.7175541
62848,1,1.27242970803649,-1.33731477,0.0030667498,0.003174901,3,2.443938,0.26786235,2.443938,0.26786235,17.967854,0.45674339,61.775429,1.0250837,121.47362,1.9375515,190.94701,3.3919749
63808,1,2.51407347740477,-1.50078697,0.0025321248,0.0024765036,3,1.472533,0.27592385,1.472533,0.27592385,18.860424,0.36651784,72.994759,0.94296032,163.60826,3.6040072,270.66782,4.8175573
432128,1,1.67896599810147,-1.37397592,0.0013121124,0.001223079,3,54.996021,1.499483,54.996021,1.499483,192.37386,4.0153518,309.29532,4.5569553,368.11151,5.0398464,385.70728,7.6782365
63936,1,2.10580508681423,-0.98630731,0.0071298541,0.0052552554,3,6.0454011,0.359458,6.0454011,0.359458,24.838694,0.44506109,62.412018,1.383707,90.583939,1.4247935,124.60257,1.8277657
432192,1,1.5096565085673,-1.47495384,0.0038061379,0.004599032,3,5.0367961,0.31097066,5.0367961,0.31097066,31.677887,0.68917334,65.392769,1.0001955,92.150047,1.3235725,144.49228,3.0728383
432256,1,1.79836485527279,-1.33305948,0.0017443881,0.0016601282,3,64.482811,1.3622802,64.482811,1.3622802,150.3902,2.4268985,195.35277,2.8795733,222.52437,4.247788,222.52171,3.7492385
64064,1,2.32385710087223,-1.76129833,0.0034577046,0.0035094537,3,7.0805731,0.78264207,7.0805731,0.78264207,27.941488,1.6007235,40.770626,0.54113925,45.453148,0.97282618,45.135597,1.2225999
432320,1,2.1146673006504,-1.40283983,8.1105466E-4,7.4765703E-4,3,57.111252,1.2346911,57.111252,1.2346911,345.03738,5.5241032,666.10425,9.7160673,827.51257,15.671126,902.66034,14.138908
371008,1,2.79375839675846,-0.89162273,0.0010096706,0.0010031925,3,205.15479,8.7997351,205.15479,8.7997351,613.20551,8.8326263,889.53082,15.782841,1026.8923,19.49777,1033.071,25.882557
371072,1,2.79939832362368,-0.89476794,0.003363339,0.0033486062,3,11.572316,0.61279112,11.572316,0.61279112,58.722118,0.88654053,102.77255,1.876285,127.89127,2.4709065,137.05841,3.6433318
64320,1,0.465842601569928,-0.88460368,0.0043206373,0.0042805253,3,23.1912,0.75972074,23.1912,0.75972074,72.023476,1.6704433,106.98586,1.8277413,104.24509,2.0818429,132.22488,2.3483367
64384,1,0.62008635974491,-0.99614065,0.0087725436,0.0082846284,3,12.389344,0.53714889,12.389344,0.53714889,28.720694,0.69875127,41.626278,0.76920414,40.43536,0.87894946,50.745243,1.4083641
64448,1,0.64900953855445,-1.47397727,0.053882211,0.0517493,3,575.96906,10.679166,575.96906,10.679166,2692.4502,63.149464,4697.2954,2.3534625,5813.749,3.1090403,6402.0381,132.94962
64512,1,0.49512835667863,-0.84360141,0.0040274225,0.0039792378,3,2.9021931,0.38117173,2.9021931,0.38117173,30.811993,0.74102175,112.10828,1.9111657,226.03746,4.4297252,411.6922,6.154108
64576,1,0.803172676570659,-0.96711652,0.0077419928,0.0071358872,3,7.3586679,0.44601592,7.3586679,0.44601592,28.991392,0.70432442,54.491398,0.97774553,63.174595,1.3002516,80.59169,1.6990569
64640,1,1.45390469376336,-1.44552917,0.001257638,0.0011862866,3,11.031663,0.42098904,11.031663,0.42098904,106.16427,2.2280283,316.26947,4.6578684,493.12033,6.7279458,622.96979,12.229816
64704,1,1.6063760413334,-1.31847112,0.004690954,0.0042015724,3,4.5322289,0.31859148,4.5322289,0.31859148,21.206783,0.47529742,38.184422,0.60903394,48.186481,0.73175704,54.110447,1.4831002
64768,1,1.75236175442855,-1.38724535,0.0034936408,0.0031950797,3,1.151736,0.2579568,1.151736,0.2579568,13.547585,0.32153782,53.402672,0.8261078,222.44821,3.0706356,467.19928,9.2359295
64896,1,1.62547020764745,-0.8690855,0.04867981,0.048430141,3,990.12183,23.824162,990.12183,23.824162,2840.7847,1.9444767,7356.0923,3.0646024,8752.167,3.8361793,9235.6846,111.48502
64960,1,1.46312956430443,-0.9200632,0.0066542746,0.0065024551,3,7.025434,0.42071602,7.025434,0.42071602,31.393591,0.65166718,58.122318,1.9008933,75.59021,1.2950196,87.554237,1.6095006
65408,1,0.807120464564824,-0.83786315,0.0099337064,0.0099308407,3,10.516343,0.50050461,10.516343,0.50050461,26.418846,0.64684784,35.664814,0.67857581,37.143951,0.81938481,40.952885,1.2592092
65536,1,0.766394285456004,-0.96267622,0.04820922,0.047663461,3,3788.1152,92.240677,3788.1152,92.240677,12002.21,3.6975715,18523.561,4.7871008,20883.17,5.9177814,20884.471,295.77075
65600,1,0.77098660588972,-0.97301023,0.056358881,0.059285641,3,13.60188,0.54398513,13.60188,0.54398513,40.874134,0.9660812,66.659286,1.167681,71.213791,1.4474205,83.713417,1.6975678
65664,1,0.606188682620918,-0.93437213,0.0027174335,0.002635404,3,5.0893831,0.41059747,5.0893831,0.41059747,58.989002,1.3747734,222.19235,3.7310576,502.40082,9.7799807,1023.375,14.771618
65792,1,1.07081311037556,-0.94667452,9.3018648E-4,8.8430918E-4,3,198.44623,5.0117917,198.44623,5.0117917,908.24445,14.233892,1657.1732,27.978657,2088.9507,64.29628,2338.6577,66.687195
65856,1,0.621536530931985,-1.45220012,9.2583144E-4,8.796294E-4,3,146.28311,2.8393741,146.28311,2.8393741,377.18793,8.8644962,511.47568,8.8963604,569.74432,5.3219352,605.08087,12.732453
65920,1,0.942350569376877,-1.48842448,0.001675164,0.0015985916,3,6.5246091,0.32877815,6.5246091,0.32877815,55.953163,1.3364124,156.0076,2.7369642,232.01454,2.2167609,284.31281,6.1099544
65984,1,0.792094855671618,-1.38593404,0.0020644972,0.00187258,3,2.917722,0.29911199,2.917722,0.29911199,34.733803,3.9245574,135.65833,19.244488,328.16837,35.611866,431.71887,80.329781
66048,1,0.61686367074524,-1.30827635,0.0033637248,0.0030814384,3,10.781865,0.38199523,10.781865,0.38199523,40.169247,0.96770334,67.558525,1.2101023,82.492996,0.86306661,87.995369,2.341548
