new_object_id,mean_epoch,ra,dcl,pi,sigma_pi,mu_x,mu_y,sigma_mu_x,sigma_mu_y,mean_u,mean_v,mean_g,mean_r,mean_i,mean_z,sigma_u,sigma_v,sigma_g,sigma_r,sigma_i,sigma_z,petro_u,petro_v,petro_g,petro_r,petro_i,petro_z,petro_sigma_u,petro_sigma_v,petro_sigma_g,petro_sigma_r,petro_sigma_i,petro_sigma_z,variability,transient,a,b,theta,sigma_a,sigma_b,sigma_theta,radius_frac_20,radius_frac_90,class_star,class_desc,field_id_1,object_id_1,field_id_2,object_id_2,field_id_3,object_id_3,field_id_4,object_id_4
9876219,1,178.178583198481,-2.1998264,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.247839,-0.247839,6.8167149E-4,0.30536801,1.413608,3.6036129,0.22715145,0.22715145,0.091756038,0.12409206,0.19490489,0.80834299,-0.86936498,-0.86936498,-0.032540999,0.240436,1.292915,2.5497539,0.81772685,0.81772685,0.21229471,0.31598327,0.44324958,1.9146621,1.2226329E-40,false,0.66419804,13.28396,126.62684,-223.6068,-4472.1357,5.0,0.562962,0.85265499,0.99000001," 'Star'   ",1,39,0,0,0,0,0,0
9878043,1,178.172258482701,-2.1755983,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.067489997,0.067489997,0.403483,1.452037,2.6861689,2.969662,0.22974609,0.22974609,0.093274117,0.13086155,0.20255449,0.80280119,-0.117041,-0.117041,0.45064801,1.121446,2.2114961,3.2374561,0.32149938,0.32149938,0.12990883,0.20356934,0.29702467,1.2611213,1.2226329E-40,false,0.44304425,1.6551572,104.80055,0.059233535,0.22128901,5.0,0.45339999,0.95236599,0.99000001," 'Star'   ",1,71,0,0,0,0,0,0
9880323,1,178.224384990146,-2.18734471,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.63792199,0.63792199,0.025661999,0.02551,0.073297001,5.8995471,0.24070396,0.24070396,0.21942781,0.12398136,0.1878823,1.3064207,0.47675899,0.47675899,0.057440002,0.17393599,-0.0026954811,4.715106,0.41304034,0.41304034,0.18342374,0.34150144,0.39727446,1.7674881,1.2226329E-40,false,0.77862597,11.331732,17.111275,-262.12976,-3814.9048,5.0,2.1346619,2.3401611,0.99000001," 'Star'   ",1,111,0,0,0,0,0,0
9881691,1,178.218423172288,-2.18072239,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,10.480083,10.480083,30.382797,45.81086,53.459515,57.249882,0.39003178,0.39003178,0.4455184,0.79022598,0.99104327,1.5036182,10.100477,10.100477,29.013062,43.656834,50.966457,51.111847,0.46991348,0.46991348,0.23943527,0.35009387,0.46576759,1.7509913,1.2226329E-40,false,1.1641617,1.1644843,103.28809,0.014738958,0.014743042,5.0,0.59022301,1.321404,0.99000001," 'Star'   ",1,135,0,0,0,0,0,0
9881748,1,178.219269040709,-2.2144462,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,6.2537212,6.2537212,13.162024,17.143764,18.556492,19.548635,0.32494929,0.32494929,0.2265269,0.33526731,0.40757099,0.95778233,5.769711,5.769711,12.621663,16.021345,17.991188,17.276543,0.43643498,0.43643498,0.2093236,0.29788807,0.41499883,1.6512737,1.2226329E-40,false,1.0265131,1.2508934,68.311562,0.030781904,0.037510365,5.0,0.575185,1.291847,0.99000001," 'Star'   ",1,136,0,0,0,0,0,0
9883914,1,178.233488796439,-2.1969835,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.63205302,0.63205302,0.18445399,0.78910798,0.553886,0.99093598,0.24193488,0.24193488,0.09237919,0.12814775,0.5539704,0.79329187,0.177543,0.177543,0.311075,0.88274997,0.056618001,-0.032439999,0.67809904,0.67809904,0.27289543,0.46416911,0.7543686,2.5504978,1.2226329E-40,false,0.39823297,7.9646592,80.134132,0.24762484,4.952497,5.0,0.69625199,1.604226,0.99000001," 'Star'   ",1,174,0,0,0,0,0,0
9886707,1,178.168915211888,-2.1828653,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.013169,0.013169,0.44270301,1.121578,1.5246789,1.5194989,0.2276798,0.2276798,0.093768768,0.12861107,0.19513142,0.79458398,0.84908497,0.84908497,0.67193902,0.93066901,1.382175,2.7353079,0.35832521,0.35832521,0.14846088,0.22738908,0.31696698,1.3708795,1.2226329E-40,false,0.38910317,2.4015305,98.717865,0.011852225,0.073151499,5.0,0.51233602,0.87956601,0.99000001," 'Star'   ",1,223,0,0,0,0,0,0
9912243,1,178.267326481497,-2.18328873,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.19266599,0.19266599,0.189878,0.18874,2.2622941,3.80949,0.23798199,0.23798199,0.092011027,0.12582798,0.19787954,0.81085962,0.065050997,0.065050997,-0.148607,-0.24522699,2.2457731,8.4709826,0.51284385,0.51284385,0.22210522,1.3150338,0.48843268,2.97105,1.2226329E-40,false,0.93785137,9.4078665,128.7845,-315.73407,-3167.2224,5.0,-9999.0,-9999.0,0.99000001," 'Star'   ",1,671,0,0,0,0,0,0
9917145,1,178.206055964887,-2.16096035,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,4.648067,4.648067,17.483089,31.098719,38.69128,44.459995,0.29820204,0.29820204,0.27945939,0.5539583,0.73874527,1.2995838,4.0028968,4.0028968,16.810385,29.649513,37.746925,41.739597,0.42556855,0.42556855,0.21409228,0.32861874,0.44578597,1.7129467,1.2226329E-40,false,0.9912492,1.3287951,103.79814,0.018528072,0.024837356,5.0,0.58526099,1.35779,0.99000001," 'Star'   ",1,757,0,0,0,0,0,0
9934986,1,178.194213002933,-2.16561428,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.77710801,0.77710801,0.27906299,0.83808398,1.0479701,1.995062,0.24117677,0.24117677,0.092130452,0.12743221,0.19197616,0.79718584,0.79118901,0.79118901,0.051399998,0.63323998,0.85643601,1.799775,0.35155296,0.35155296,0.1446566,0.22658218,0.32307053,1.3643936,1.2226329E-40,false,0.30566081,3.0596678,15.709983,0.052181199,0.52233434,5.0,0.46703699,0.82847798,0.99000001," 'Star'   ",1,1070,0,0,0,0,0,0
9877872,1,178.173910016672,-2.2023241,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.280094,0.280094,0.35732701,1.6973341,3.6315179,5.9348259,0.23439488,0.23439488,0.086467721,0.16436578,0.21086305,0.82502437,-0.002195261,-0.002195261,0.730151,2.7392721,5.9259119,11.239292,0.72151631,0.72151631,0.36683258,0.48935717,0.92564112,3.2271669,1.2226329E-40,false,1.478494,2.956243,73.915565,0.40632644,0.81244814,5.0,0.93789101,2.3036361,0.0099999998," 'Galaxy' ",1,68,0,0,0,0,0,0
9883971,1,178.226560233526,-2.16244904,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.203503,0.203503,0.331422,1.28091,3.444819,5.4669132,0.23711464,0.23711464,0.09232375,0.13116175,0.20817362,0.82177258,-0.60448998,-0.60448998,0.133854,1.533118,4.8419442,11.36682,0.5595023,0.5595023,0.28455073,0.38796797,0.53635675,2.3944421,1.2226329E-40,false,0.95578569,2.774833,84.691643,0.1590391,0.46172163,5.0,0.74414599,1.342335,0.0099999998," 'Galaxy' ",1,175,0,0,0,0,0,0
10007034,1,178.195743660269,-2.17219463,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.238133,-0.238133,-0.011033,0.30295199,1.320798,1.980186,0.2279212,0.2279212,0.090779789,0.12440649,0.56135404,0.79706836,-0.480856,-0.480856,0.29464,0.42597401,0.81644601,3.374927,0.36549073,0.36549073,0.31582823,0.21831475,0.2999337,1.3153181,1.2226329E-40,false,2.5285192,50.570381,23.823118,-223.6068,-4472.1357,5.0,0.91537499,1.596782,0.99000001," 'Star'   ",1,2334,0,0,0,0,0,0
9885453,1,178.219994032496,-2.2171003,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.97331101,0.97331101,2.007199,5.974247,9.0077782,12.467316,0.24750978,0.24750978,0.10522127,0.17718592,0.26933986,0.8823517,3.5041749,3.5041749,2.984576,11.707229,18.150187,26.546909,1.0667142,1.0667142,0.4403325,0.63143963,0.92714804,4.0018573,1.2226329E-40,false,2.3893228,2.9439042,76.411896,0.23551722,0.29018271,5.0,1.126528,2.8220241,0.0099999998," 'Galaxy' ",1,201,0,0,0,0,0,0
9885510,1,178.21902728744,-2.2279264,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.41837201,0.41837201,0.52037299,0.67543399,0.58774602,1.149668,0.24065186,0.24065186,0.095031716,0.12725239,0.19091466,0.79448593,1.893118,1.893118,0.013003,0.70219499,1.307915,3.600086,0.79018724,0.79018724,0.66722322,0.39869559,0.6875748,2.8439176,1.2226329E-40,false,0.37232167,7.4464331,69.354309,0.15851709,3.1703417,5.0,0.63067597,1.377996,0.0099999998," 'Galaxy' ",1,202,0,0,0,0,0,0
10066599,1,178.263177545134,-2.16374222,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.52644801,0.52644801,2.073096,5.8416958,8.8686142,10.288661,0.24495701,0.24495701,0.10442623,0.17647566,0.26650301,0.86246711,4.1119218,4.1119218,1.8348711,6.9185028,9.5077572,9.820056,1.9847131,1.9847131,0.58518118,0.81278735,1.2695601,5.544188,1.2226329E-40,false,2.3047991,7.9062519,155.31723,0.5869624,2.0134826,5.0,0.72053403,3.4251621,0.99000001," 'Star'   ",1,3379,0,0,0,0,0,0
9935043,1,178.19360888778,-2.18674675,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.26942301,0.26942301,0.34169,0.74060601,0.76413101,1.165933,0.23310985,0.23310985,0.093137763,0.12686509,0.19108485,0.79326791,1.146053,1.146053,0.47554901,0.89538801,0.80247301,4.9576068,0.62056774,0.62056774,0.26513347,0.41722089,0.57905072,2.5520918,1.2226329E-40,false,0.47629607,6.4794254,49.656479,0.087576769,1.1913748,5.0,0.75994498,1.12544,0.0099999998," 'Galaxy' ",1,1071,0,0,0,0,0,0
9938691,1,178.191997288662,-2.1894466,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.65686297,0.65686297,1.887846,2.6685331,3.354706,3.5540841,0.23828597,0.23828597,0.10376444,0.14124237,0.20817719,0.80789703,1.71663,1.71663,4.136755,6.665915,7.5220752,3.496304,0.88768125,0.88768125,0.38775876,0.59461933,0.83226681,3.55265,1.2226329E-40,false,2.0409913,3.120209,153.3567,0.16117387,0.246398,5.0,1.273415,2.4485891,0.0099999998," 'Galaxy' ",1,1135,0,0,0,0,0,0
9941085,1,178.191312499747,-2.2117483,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.74291599,0.74291599,0.81882298,2.0437219,2.7823451,1.335482,0.24264412,0.24264412,0.096732795,0.13594154,0.20412897,0.79563588,1.156459,1.156459,0.69563597,3.0246069,3.2787049,3.3425009,0.58871228,0.58871228,0.25862944,0.39846823,0.57004595,2.3568916,1.2226329E-40,false,1.0333548,2.7035036,12.758835,0.14818427,0.38768554,5.0,0.823605,1.685297,0.0099999998," 'Galaxy' ",1,1177,0,0,0,0,0,0
10118754,1,178.23268313089,-2.18321339,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.068742,0.068742,0.037004001,0.178312,1.414963,-0.3229,0.23420364,0.23420364,0.0912202,0.12479571,0.31255075,0.78618759,0.073454,0.073454,0.050980002,0.239011,0.76845801,-0.054037001,0.24454196,0.24454196,0.11699866,0.1816452,0.22975762,0.99983406,1.2226329E-40,false,0.9392944,9.3934135,57.517563,-316.21985,-3162.3567,5.0,0.71465701,1.3324111,0.99000001," 'Star'   ",1,4294,0,0,0,0,0,0
9952599,1,178.243116580161,-2.1948234,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.44089299,0.44089299,0.199334,1.552428,1.943928,0.99067098,0.23945956,0.23945956,0.09239205,0.1334537,0.19749659,0.79344517,0.118358,0.118358,-0.472083,1.8183089,2.2877409,0.82663298,0.53379762,0.53379762,1.9438999,0.35621029,0.49633017,2.1304777,1.2226329E-40,false,1.0574564,2.1682205,-0.82324702,0.17656223,0.36202523,5.0,0.68544,1.357111,0.0099999998," 'Galaxy' ",1,1379,0,0,0,0,0,0
9954195,1,178.248312935341,-2.16163078,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.045107,-0.045107,0.365365,0.81121302,1.56227,2.09097,0.23593631,0.23593631,0.09249223,0.12876913,0.19459344,0.80080992,0.231512,0.231512,0.68870097,1.143414,2.2932739,6.4281402,0.58118457,0.58118457,0.27035424,0.39305311,0.57009226,2.4142337,1.2226329E-40,false,0.7491557,3.7456663,97.836884,0.16311288,0.8155399,5.0,0.83500397,1.627171,0.0099999998," 'Galaxy' ",1,1407,0,0,0,0,0,0
10004070,1,178.176125730942,-2.16582028,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.086940996,-0.086940996,0.65720701,1.461591,3.442785,3.3949471,0.22724181,0.22724181,0.094447494,0.13113405,0.20846137,0.80535817,-0.045582,-0.045582,0.264422,3.7036531,7.9258618,11.55137,1.0144221,1.0144221,0.45933962,0.53897923,0.97013563,4.2091179,1.2226329E-40,false,2.5925126,3.3261476,177.86768,0.49045631,0.62924671,5.0,1.283417,2.720593,0.0099999998," 'Galaxy' ",1,2282,0,0,0,0,0,0
10220841,1,178.2578600453,-2.2079145,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.361873,0.361873,0.24955299,0.528207,0.88801998,0.14104,0.24012502,0.24012502,0.10519594,0.13589209,0.19480909,0.78920281,0.342749,0.342749,0.168376,0.337428,0.72921199,0.026675999,0.3227618,0.3227618,0.13784721,0.21798705,0.31464094,1.2180593,1.2226329E-40,false,0.2663182,2.7915952,162.86679,0.12380701,1.2977675,5.0,0.38602999,0.76934499,0.99000001," 'Star'   ",1,6085,0,0,0,0,0,0
10220898,1,178.259471376399,-2.2069399,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,1.084797,1.084797,1.148393,1.627268,1.804649,3.5050001,0.24993944,0.24993944,0.09844093,0.13719781,0.20237835,0.8086881,0.88027102,0.88027102,0.74646002,1.4274189,1.773281,2.8054199,0.45226792,0.45226792,0.18170202,0.26024991,0.35730153,1.49283,1.2226329E-40,false,0.81290567,1.3491201,134.97916,0.12801868,0.21246326,5.0,0.53947198,1.3195471,0.99000001," 'Star'   ",1,6086,0,0,0,0,0,0
10221012,1,178.256852829354,-2.1909858,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.001153209,-0.001153209,0.82083499,0.70109701,0.44838399,0.72358698,0.23400372,0.23400372,0.095968828,0.12831627,0.18925211,0.79196948,0.167813,0.167813,0.615071,0.451671,0.49927399,1.00694,0.38135958,0.38135958,0.51571083,0.26449943,0.24905755,1.2939112,1.2226329E-40,false,0.48045051,1.206277,156.47981,0.4481146,1.1250906,5.0,0.401048,0.66493303,0.99000001," 'Star'   ",1,6088,0,0,0,0,0,0
11955579,1,178.369041355085,-2.04055897,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.69140702,0.69140702,1.864066,2.1495409,2.3652551,1.447495,0.42165905,0.42165905,0.21949466,0.26930687,0.45468161,2.1751521,0.29118401,0.29118401,1.86129,3.820677,5.4847422,3.1127479,1.4668087,1.4668087,0.75324827,1.1287192,1.7263846,9.1832047,1.2226329E-40,false,0.66416496,13.283299,59.739693,-223.6068,-4472.1357,5.0,1.765816,4.785161,0.0099999998," 'Galaxy' ",1,36519,0,0,0,0,0,0
10016097,1,178.192923830846,-2.17798535,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.219799,0.219799,0.51824898,1.9700021,3.4625461,5.574677,0.23382251,0.23382251,0.09413407,0.13593394,0.2103212,0.82506114,-2.227134,-2.227134,0.57408798,2.699965,4.2445998,0.95956898,0.62754935,0.62754935,0.28387722,0.52773482,0.79107088,3.7730207,1.2226329E-40,false,0.41397825,8.2795649,167.37276,0.086179852,1.723597,5.0,0.81071401,1.87369,0.0099999998," 'Galaxy' ",1,2493,0,0,0,0,0,0
10016154,1,178.19739519424,-2.17909542,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.51126599,0.51126599,1.161093,3.011775,4.5967822,5.898582,0.23754673,0.23754673,0.09829361,0.14506322,0.22154625,0.83610636,-0.21627,-0.21627,1.5543081,3.615773,5.9098978,3.2847159,0.54225576,0.54225576,0.24187271,0.39238104,0.52928483,2.262044,1.2226329E-40,false,1.2743078,1.9588854,26.434601,0.14188227,0.21810357,5.0,0.72262001,1.404678,0.0099999998," 'Galaxy' ",1,2494,0,0,0,0,0,0
10064889,1,178.255281969146,-2.2112648,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.38607299,0.38607299,0.96892703,4.8635421,9.1932192,12.80879,0.24025589,0.24025589,0.097400934,0.1649719,0.27137613,0.88542533,-0.63059902,-0.63059902,1.32198,6.6260738,11.868094,19.937477,0.71995884,0.71995884,0.27922696,0.4024016,0.57945704,2.5330017,1.2226329E-40,false,1.3732047,2.0200367,103.51041,0.18722385,0.27541345,5.0,0.80418998,2.0530651,0.0099999998," 'Galaxy' ",1,3349,0,0,0,0,0,0
10064946,1,178.250971417239,-2.16607777,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.118333,-0.118333,0.63313401,1.155347,1.55732,1.838945,0.23536773,0.23536773,0.10472737,0.16025607,0.21467189,0.86017317,-0.076232001,-0.076232001,0.659015,1.609303,1.959618,2.196981,0.58411324,0.58411324,0.28770083,0.495664,0.61361474,2.5644481,1.2226329E-40,false,1.220376,2.3292952,108.46386,0.20099074,0.38362503,5.0,0.81158102,1.423712,0.0099999998," 'Galaxy' ",1,3350,0,0,0,0,0,0
10065003,1,178.250931214367,-2.16485516,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.50649202,0.50649202,1.332175,2.397594,3.106684,4.5016532,0.2436156,0.2436156,0.10006478,0.1449659,0.21213329,0.82498842,1.241666,1.241666,3.408757,6.1930599,6.990428,9.6911411,1.2740808,1.2740808,0.56066471,0.56207156,1.2491932,5.2484221,1.2226329E-40,false,4.643692,11.665927,168.3259,-630.91681,-1584.9951,5.0,1.362571,3.525362,0.0099999998," 'Galaxy' ",1,3351,0,0,0,0,0,0
12009102,1,178.381569373973,-1.98741642,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,1.111666,1.111666,0.78510898,0.98959899,1.321703,2.2852161,0.36919734,0.36919734,0.14592087,0.22414607,0.51655054,1.5072262,0.82726198,0.82726198,0.51681203,1.319163,3.2961409,6.2278399,0.7722947,0.7722947,0.4028306,0.63260257,1.063719,4.6716733,1.2226329E-40,false,0.40420753,8.0841503,84.582367,0.38220128,7.6440253,5.0,0.98728698,3.1081181,0.0099999998," 'Galaxy' ",1,37458,0,0,0,0,0,0
10066656,1,178.263097139391,-2.2025463,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.023527,0.023527,0.51090902,0.057771001,0.078539997,0.111759,0.23557949,0.23557949,0.094309464,0.17500384,0.18785645,0.78865772,3.1678569,3.1678569,1.220595,0.83239102,2.232995,-0.0040247142,1.0315255,1.0315255,0.444774,0.69157732,0.96815449,4.1762118,1.2226329E-40,false,0.66419804,13.28396,83.472397,-223.6068,-4472.1357,5.0,4.3472338,5.6235232,0.0099999998," 'Galaxy' ",1,3380,0,0,0,0,0,0
12010926,1,178.388215980746,-2.02571121,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.27566701,0.27566701,0.097995996,0.219625,2.564821,1.665782,0.35407194,0.35407194,0.14407852,0.14921679,0.38762787,1.5047857,-0.79969001,-0.79969001,0.012315,0.259518,0.96564102,-1.136444,0.75673217,0.75673217,0.31452593,0.58705395,0.98911387,3.9020844,1.2226329E-40,false,0.66416496,13.283299,123.42393,-223.6068,-4472.1357,5.0,0.682419,1.3880841,0.0099999998," 'Galaxy' ",1,37490,0,0,0,0,0,0
10376394,1,178.230951191176,-2.1801273,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.29582801,0.29582801,-0.00221669,0.004142751,0.79599702,-0.298399,0.24310778,0.24310778,0.10352461,0.13854957,0.21647657,0.92081422,0.111376,0.111376,-0.027487,-0.025157001,0.728275,-0.36020201,0.41910988,0.41910988,0.20202768,0.30922449,0.44200888,1.9567111,1.2226329E-40,false,1.6647406,5.3000336,162.3681,-560.44623,-1784.2925,5.0,-9999.0,-9999.0,0.99000001," 'Star'   ",1,8814,0,0,0,0,0,0
10378503,1,178.235462757441,-2.16171089,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,1.9173191,1.9173191,5.84198,8.7695417,9.8746767,12.273938,0.26166841,0.26166841,0.14018707,0.21345358,0.27978453,0.88022918,2.2922299,2.2922299,5.5427151,8.3685732,9.244709,10.459696,0.41741449,0.41741449,0.18872063,0.28888768,0.39849165,1.6491011,1.2226329E-40,false,1.1505705,1.1506475,108.70874,0.052914228,0.052917775,5.0,0.59424502,1.355253,0.99000001," 'Star'   ",1,8851,0,0,0,0,0,0
10108608,1,178.22172597221,-2.1959049,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.37616599,0.37616599,0.26916,0.26550901,1.713959,2.7933781,0.23742403,0.23742403,0.092870504,0.12495041,0.19628817,0.80358362,2.050173,2.050173,0.199246,0.57456797,3.137511,8.4894714,0.79275322,0.79275322,0.34211898,0.53384858,0.74859929,3.2310052,1.2226329E-40,false,0.66419804,13.28396,103.79939,-223.6068,-4472.1357,5.0,0.87256801,1.7575901,0.0099999998," 'Galaxy' ",1,4116,0,0,0,0,0,0
18113004,1,178.194414285311,-2.15424362,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.113601,0.113601,0.197412,1.626734,4.926506,8.4229479,0.34602305,0.34602305,0.17708538,0.25163698,0.39617005,1.418838,-1.867154,-1.867154,-0.077932999,1.822215,4.911931,12.309378,1.1652559,1.1652559,0.47051421,0.79244232,1.1335435,5.3748684,1.2226329E-40,false,0.52562177,10.512435,96.502113,0.27332845,5.4665694,5.0,0.95288301,2.4688771,0.0099999998," 'Galaxy' ",1,144544,0,0,0,0,0,0
18115284,1,178.349503831501,-2.06125847,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.43220201,0.43220201,0.240347,1.210063,1.300753,1.2092431,0.34930757,0.34930757,0.14659467,0.22697189,0.38245735,1.4977479,0.44985199,0.44985199,0.33588001,0.92719799,1.216748,-0.024955001,0.87615466,0.87615466,0.35144898,0.66906697,0.99071008,4.9049082,1.2226329E-40,false,0.44714361,8.942872,123.94682,0.065540493,1.3108099,5.0,0.72046697,1.152774,0.0099999998," 'Galaxy' ",1,144584,0,0,0,0,0,0
18145665,1,178.346643799206,-1.99926487,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.100681,0.100681,0.118888,1.3555501,3.9115829,9.8803473,0.3595891,0.3595891,0.14440352,0.22572096,0.39161676,1.5328213,5.2659812,5.2659812,-1.103994,3.3722939,3.6997049,-11.415083,2.3491726,2.3491726,0.97746897,1.1850878,2.7746003,12.033724,0.0017137444,false,2.5283928,50.567852,154.0916,-223.6068,-4472.1357,5.0,4.0773301,7.0124249,0.0099999998," 'Galaxy' ",1,145117,0,0,0,0,0,0
10220784,1,178.260196636205,-2.2043926,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.56383699,0.56383699,0.81091303,0.87576598,0.52218598,-2.172267,0.24284196,0.24284196,0.096213929,0.12937339,0.18971294,0.77802026,1.350637,1.350637,1.602361,1.284554,2.0747671,-3.721956,0.98816061,0.98816061,0.35072204,0.54521841,0.75227445,3.4345002,1.2226329E-40,false,0.52135038,10.427008,172.09785,0.12285092,2.4570184,5.0,0.90625399,1.5956171,0.0099999998," 'Galaxy' ",1,6084,0,0,0,0,0,0
10665669,1,178.206499268552,-2.16333119,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.31231201,-0.31231201,0.23815399,0.46544799,1.5277849,2.9137371,0.22795495,0.22795495,0.09185908,0.12568142,0.19463724,0.80371469,0.31922099,0.31922099,-0.022600999,1.750349,1.743487,-3.549783,3.8502283,3.8502283,0.32632288,0.7332468,0.70638752,4.8867192,1.2226329E-40,false,1.3397156,6.5858612,117.50106,-451.02438,-2217.175,5.0,1.875223,3.650362,0.99000001," 'Star'   ",1,13889,0,0,0,0,0,0
10668120,1,178.204404430916,-2.190673,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.058956001,0.058956001,0.99816698,3.807018,6.7166991,9.609623,0.2312818,0.2312818,0.097299077,0.15242146,0.24142817,0.85460097,-1.2659791,-1.2659791,1.089787,3.5708239,7.2456789,7.6461711,0.4031609,0.4031609,0.18640648,0.28588086,0.45434207,1.8652368,1.5586414E-15,false,0.52707607,2.7218816,107.18194,0.057482414,0.29684582,5.0,0.57772899,1.270177,0.99000001," 'Star'   ",1,13932,0,0,0,0,0,0
10266840,1,178.242471994117,-2.17058865,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,0.267427,0.267427,0.53712201,1.230397,1.5699,0.45163199,0.26746753,0.26746753,0.093734376,0.13109562,0.19439626,0.83035314,0.260028,0.260028,0.64931798,2.387491,2.7729771,-0.90365899,0.87359405,0.87359405,0.42635027,1.0894688,1.917832,3.7916071,1.2226329E-40,false,1.7555833,3.3834808,85.351303,0.92481738,1.7823718,5.0,1.161696,4.2594881,0.0099999998," 'Galaxy' ",1,6892,0,0,0,0,0,0
10266897,1,178.241505249062,-2.2090503,9.9999997E-5,0.0099999998,9.9999997E-5,9.9999997E-5,0.0099999998,0.0099999998,-0.021373,-0.021373,1.324527,4.9522791,8.1304178,10.333774,0.23455821,0.23455821,0.099838726,0.16564071,0.25805941,0.86198246,1.323837,1.323837,2.5190561,12.305065,22.302822,24.084112,1.106921,1.106921,0.46442771,1.1057334,1.8160249,4.45122,1.2226329E-40,false,2.6846967,3.5699377,178.99628,0.42275375,0.56215084,5.0,1.5080481,4.8356051,0.0099999998," 'Galaxy' ",1,6893,0,0,0,0,0,0
